country,profile_id,profile_label_fr,profile_label_en,parameter_version,effective_from,minimum_wage_hourly_eur,monthly_reference_hours,monthly_minimum_wage_eur,smic_multiple,gross_monthly_eur,net_before_income_tax_monthly_eur,employer_cost_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_pension_monthly_eur,employee_unemployment_monthly_eur,employee_health_monthly_eur,employee_care_monthly_eur,employer_pension_monthly_eur,employer_unemployment_monthly_eur,employer_health_monthly_eur,employer_care_monthly_eur,health_care_base_monthly_eur,pension_unemployment_base_monthly_eur,social_wedge_monthly_eur,employee_contribution_rate,employer_contribution_rate,social_wedge_rate,cost_to_net_ratio
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.84,14070.506666663961,12561.58791666396,15579.425416663962,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10723983050126767,0.10723983050126767,0.19370659824027156,1.2402433131878652
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.85,14094.59999999729,12585.68124999729,15603.51874999729,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10705651455169286,0.10705651455169286,0.1934074966263956,1.239783404652859
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.86,14118.693333330619,12609.774583330618,15627.61208333062,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10687382425382308,0.10687382425382308,0.19310931727176758,1.2393252536004415
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.87,14142.786666663947,12633.867916663947,15651.705416663948,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.1066917564101198,0.1066917564101198,0.19281205591736933,1.238868849975826
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.88,14166.879999997276,12657.961249997275,15675.798749997277,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10651030784479647,0.10651030784479647,0.19251570833036663,1.23841418380078
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.89,14190.973333330605,12682.054583330604,15699.892083330606,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10632947540363383,0.10632947540363383,0.19222027030390845,1.2379612451728974
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.9,14215.066666663934,12706.147916663933,15723.985416663934,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10614925595379715,0.10614925595379715,0.19192573765692783,1.2375100242648798
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.91,14239.159999997262,12730.241249997262,15748.078749997263,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10596964638365537,0.10596964638365537,0.19163210623394464,1.237060511323825
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.92,14263.253333330591,12754.33458333059,15772.172083330592,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10579064360260189,0.10579064360260189,0.19133937190487008,1.236612696670526
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.93,14287.34666666392,12778.427916663919,15796.26541666392,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10561224454087743,0.10561224454087743,0.19104753056481316,1.2361665706987743
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.94,14311.43999999725,12802.52124999725,15820.358749997251,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10543444614939447,0.10543444614939447,0.19075657813388877,1.2357221238746743
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.95,14335.533333330577,12826.614583330576,15844.452083330578,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10525724539956356,0.10525724539956356,0.1904665105570276,1.2352793467359635
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.96,14359.626666663906,12850.707916663905,15868.545416663907,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10508063928312135,0.10508063928312135,0.1901773238037876,1.2348382298913416
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.97,14383.719999997234,12874.801249997234,15892.638749997235,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10490462481196033,0.10490462481196033,0.1898890138681675,1.2343987640198057
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.98,14407.813333330565,12898.894583330564,15916.732083330566,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10472919901796039,0.10472919901796039,0.18960157676842174,1.2339609398699947
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,5.99,14431.906666663892,12922.987916663891,15940.825416663893,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.1045543589528219,0.1045543589528219,0.18931500854687716,1.233524748259539
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,6.0,14455.99999999722,12947.08124999722,15964.918749997221,1508.91875,1508.91875,785.85,109.85,508.59374999999994,104.62499999999999,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3017.8375000000015,0.10438010168790053,0.10438010168790053,0.1890293052697513,1.2330901800744203
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.8,1927.466666666296,1508.2426666663766,2335.125866666218,419.2239999999194,407.6591999999216,179.25439999996553,25.057066666661846,168.6533333333009,46.259199999991104,179.25439999996553,25.057066666661846,168.6533333333009,34.69439999999333,1927.466666666296,1927.466666666296,826.8831999998413,0.2175,0.2115,0.3541064795707801,1.5482428115015976
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.81,1951.559999999625,1527.0956999997065,2364.3149399995455,424.4642999999184,412.7549399999207,181.49507999996513,25.370279999995123,170.76149999996719,46.837439999991,181.49507999996513,25.370279999995123,170.76149999996719,35.12807999999325,1951.559999999625,1951.559999999625,837.2192399998389,0.2175,0.2115,0.35410647957077995,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.82,1975.6533333329533,1545.948733333036,2393.504013332873,429.70459999991726,417.8506799999196,183.73575999996464,25.683493333328393,172.8696666666334,47.41567999999088,183.73575999996464,25.683493333328393,172.8696666666334,35.56175999999316,1975.6533333329533,1975.6533333329533,847.555279999837,0.21749999999999997,0.2115,0.35410647957078,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.83,1999.7466666662822,1564.801766666366,2422.693086666201,434.9448999999164,422.9464199999187,185.97643999996424,25.996706666661666,174.97783333329969,47.99391999999077,185.97643999996424,25.996706666661666,174.97783333329969,35.995439999993074,1999.7466666662822,1999.7466666662822,857.8913199998351,0.21750000000000003,0.21150000000000002,0.35410647957078,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.84,2023.8399999996109,1583.6547999996956,2451.8821599995285,440.18519999991537,428.04215999991766,188.2171199999638,26.30991999999494,177.08599999996594,48.57215999999066,188.2171199999638,26.30991999999494,177.08599999996594,36.42911999999299,2023.8399999996109,2023.8399999996109,868.227359999833,0.2175,0.21149999999999997,0.35410647957078,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.85,2047.9333333329396,1602.5078333330252,2481.071233332856,445.42549999991434,433.13789999991667,190.45779999996338,26.623133333328212,179.1941666666322,49.150399999990555,190.45779999996338,26.623133333328212,179.1941666666322,36.86279999999291,2047.9333333329396,2047.9333333329396,878.5633999998308,0.2175,0.21149999999999997,0.35410647957077995,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.86,2072.0266666662683,1621.360866666355,2510.260306666184,450.6657999999133,438.2336399999157,192.69847999996296,26.936346666661485,181.30233333329846,49.72863999999044,192.69847999996296,26.936346666661485,181.30233333329846,37.296479999992826,2072.0266666662683,2072.0266666662683,888.8994399998292,0.21749999999999997,0.21149999999999997,0.35410647957078006,1.5482428115015976
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.87,2096.119999999597,1640.2138999996846,2539.4493799995116,455.9060999999123,443.32937999991475,194.93915999996253,27.24955999999476,183.4104999999647,50.30687999999033,194.93915999996253,27.24955999999476,183.4104999999647,37.73015999999274,2096.119999999597,2096.119999999597,899.235479999827,0.2175,0.2115,0.35410647957078,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.88,2120.2133333329257,1659.0669333330143,2568.6384533328396,461.14639999991135,448.4251199999138,197.1798399999621,27.562773333328032,185.518666666631,50.885119999990216,197.1798399999621,27.562773333328032,185.518666666631,38.16383999999266,2120.2133333329257,2120.2133333329257,909.5715199998253,0.2175,0.21150000000000002,0.35410647957078006,1.5482428115015976
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.89,2144.3066666662544,1677.919966666344,2597.827526666167,466.3866999999103,453.52085999991283,199.42051999996167,27.875986666661305,187.62683333329724,51.463359999990104,199.42051999996167,27.875986666661305,187.62683333329724,38.59751999999258,2144.3066666662544,2144.3066666662544,919.9075599998232,0.2175,0.21150000000000002,0.35410647957078006,1.5482428115015976
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.9,2168.399999999583,1696.7729999996736,2627.016599999495,471.62699999990934,458.61659999991184,201.6611999999612,28.189199999994578,189.73499999996352,52.04159999999,201.6611999999612,28.189199999994578,189.73499999996352,39.031199999992495,2168.399999999583,2168.399999999583,930.2435999998215,0.2175,0.21150000000000002,0.3541064795707801,1.5482428115015978
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.91,2192.493333332912,1715.6260333330035,2656.2056733328227,476.8672999999083,463.71233999991085,203.90187999996078,28.50241333332785,191.84316666662977,52.619839999989885,203.90187999996078,28.50241333332785,191.84316666662977,39.46487999999241,2192.493333332912,2192.493333332912,940.5796399998192,0.2175,0.2115,0.35410647957078,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.92,2216.5866666662405,1734.4790666663332,2685.3947466661502,482.1075999999073,468.8080799999098,206.14255999996035,28.815626666661124,193.95133333329602,53.19807999998977,206.14255999996035,28.815626666661124,193.95133333329602,39.89855999999232,2216.5866666662405,2216.5866666662405,950.915679999817,0.2175,0.21149999999999997,0.35410647957078,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.93,2240.679999999569,1753.332099999663,2714.583819999478,487.34789999990625,473.9038199999088,208.38323999995993,29.128839999994398,196.0594999999623,53.77631999998966,208.38323999995993,29.128839999994398,196.0594999999623,40.33223999999224,2240.679999999569,2240.679999999569,961.2517199998149,0.21749999999999997,0.21149999999999997,0.35410647957077995,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.94,2264.773333332898,1772.1851333329928,2743.772893332806,492.5881999999052,478.99955999990783,210.6239199999595,29.44205333332767,198.16766666662855,54.35455999998955,210.6239199999595,29.44205333332767,198.16766666662855,40.76591999999216,2264.773333332898,2264.773333332898,971.587759999813,0.21749999999999997,0.21149999999999997,0.35410647957077995,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.95,2288.8666666662266,1791.0381666663225,2772.9619666661333,497.82849999990424,484.0952999999069,212.86459999995907,29.755266666660944,200.27583333329483,54.93279999998944,212.86459999995907,29.755266666660944,200.27583333329483,41.199599999992074,2288.8666666662266,2288.8666666662266,981.9237999998109,0.21749999999999997,0.2115,0.3541064795707799,1.5482428115015971
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.96,2312.9599999995553,1809.891199999652,2802.1510399994613,503.0687999999033,489.19103999990597,215.10527999995864,30.068479999994217,202.38399999996108,55.51103999998933,215.10527999995864,30.068479999994217,202.38399999996108,41.63327999999199,2312.9599999995553,2312.9599999995553,992.2598399998094,0.21750000000000003,0.21150000000000002,0.35410647957078006,1.5482428115015976
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.97,2337.053333332884,1828.7442333329818,2831.340113332789,508.3090999999023,494.286779999905,217.3459599999582,30.38169333332749,204.49216666662733,56.089279999989216,217.3459599999582,30.38169333332749,204.49216666662733,42.06695999999191,2337.053333332884,2337.053333332884,1002.595879999807,0.2175,0.2115,0.35410647957077995,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.98,2361.1466666662127,1847.5972666663115,2860.529186666117,513.5493999999012,499.382519999904,219.58663999995778,30.694906666660764,206.6003333332936,56.6675199999891,219.58663999995778,30.694906666660764,206.6003333332936,42.500639999991826,2361.1466666662127,2361.1466666662127,1012.9319199998054,0.21749999999999997,0.2115,0.35410647957078006,1.5482428115015976
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,0.99,2385.2399999995414,1866.4502999996412,2889.7182599994444,518.7896999999002,504.478259999903,221.82731999995735,31.008119999994037,208.70849999995986,57.245759999989,221.82731999995735,31.008119999994037,208.70849999995986,42.93431999999174,2385.2399999995414,2385.2399999995414,1023.2679599998032,0.2175,0.2115,0.35410647957078,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.0,2409.33333333287,1885.3033333329709,2918.907333332772,524.0299999998992,509.573999999902,224.06799999995692,31.32133333332731,210.81666666662613,57.823999999988885,224.06799999995692,31.32133333332731,210.81666666662613,43.36799999999166,2409.33333333287,2409.33333333287,1033.603999999801,0.2175,0.2115,0.35410647957078,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.01,2433.426666666199,1904.1563666663005,2948.0964066661,529.2702999998983,514.669739999901,226.3086799999565,31.634546666660583,212.92483333329238,58.40223999998877,226.3086799999565,31.634546666660583,212.92483333329238,43.80167999999158,2433.426666666199,2433.426666666199,1043.9400399997994,0.21750000000000003,0.2115,0.35410647957078006,1.5482428115015976
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.02,2457.5199999995275,1923.0093999996302,2977.2854799994275,534.5105999998972,519.7654799999001,228.54935999995607,31.947759999993856,215.03299999995863,58.98047999998866,228.54935999995607,31.947759999993856,215.03299999995863,44.235359999991495,2457.5199999995275,2457.5199999995275,1054.2760799997973,0.21749999999999997,0.21150000000000002,0.35410647957078,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.03,2481.613333332856,1941.8624333329599,3006.474553332755,539.7508999998962,524.861219999899,230.79003999995564,32.26097333332713,217.1411666666249,59.55871999998855,230.79003999995564,32.26097333332713,217.1411666666249,44.669039999991405,2481.613333332856,2481.613333332856,1064.6121199997951,0.2175,0.2115,0.35410647957078,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.04,2505.706666666185,1960.7154666662896,3035.663626666083,544.9911999998952,529.9569599998981,233.03071999995518,32.5741866666604,219.24933333329116,60.13695999998844,233.03071999995518,32.5741866666604,219.24933333329116,45.10271999999132,2505.706666666185,2505.706666666185,1074.9481599997935,0.2175,0.2115,0.35410647957078006,1.5482428115015976
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.05,2529.7999999995136,1979.5684999996195,3064.8526999994106,550.2314999998941,535.0526999998971,235.27139999995475,32.887399999993676,221.35749999995744,60.71519999998833,235.27139999995475,32.887399999993676,221.35749999995744,45.53639999999124,2529.7999999995136,2529.7999999995136,1085.284199999791,0.21749999999999997,0.21149999999999997,0.35410647957077995,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.06,2553.8933333328423,1998.4215333329491,3094.0417733327386,555.4717999998932,540.1484399998961,237.51207999995432,33.20061333332695,223.4656666666237,61.293439999988216,237.51207999995432,33.20061333332695,223.4656666666237,45.97007999999116,2553.8933333328423,2553.8933333328423,1095.6202399997894,0.2175,0.2115,0.35410647957078,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.07,2577.986666666171,2017.2745666662788,3123.230846666066,560.7120999998922,545.2441799998951,239.7527599999539,33.51382666666022,225.57383333328994,61.8716799999881,239.7527599999539,33.51382666666022,225.57383333328994,46.403759999991074,2577.986666666171,2577.986666666171,1105.9562799997873,0.2175,0.21149999999999997,0.35410647957078,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.08,2602.0799999994997,2036.1275999996087,3152.4199199993936,565.9523999998911,550.3399199998942,241.99343999995347,33.827039999993495,227.68199999995622,62.449919999988,241.99343999995347,33.827039999993495,227.68199999995622,46.83743999999099,2602.0799999994997,2602.0799999994997,1116.292319999785,0.21749999999999997,0.2115,0.3541064795707799,1.5482428115015971
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.09,2626.1733333328284,2054.9806333329384,3181.6089933327216,571.1926999998901,555.4356599998931,244.23411999995304,34.14025333332677,229.79016666662247,63.028159999987885,244.23411999995304,34.14025333332677,229.79016666662247,47.27111999999091,2626.1733333328284,2626.1733333328284,1126.6283599997832,0.21749999999999997,0.21149999999999997,0.35410647957077995,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.1,2650.266666666157,2073.833666666268,3210.7980666660496,576.4329999998891,560.5313999998923,246.4747999999526,34.45346666666004,231.89833333328872,63.60639999998777,246.4747999999526,34.45346666666004,231.89833333328872,47.704799999990826,2650.266666666157,2650.266666666157,1136.9643999997816,0.2175,0.21150000000000002,0.35410647957078006,1.5482428115015976
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.11,2674.3599999994863,2092.686699999598,3239.9871399993776,581.6732999998882,565.6271399998913,248.7154799999522,34.76667999999332,234.00649999995503,64.18463999998767,248.7154799999522,34.76667999999332,234.00649999995503,48.13847999999075,2674.3599999994863,2674.3599999994863,1147.3004399997794,0.21749999999999997,0.21149999999999997,0.35410647957077995,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.12,2698.453333332815,2111.539733332928,3269.176213332705,586.9135999998872,570.7228799998902,250.95615999995178,35.079893333326595,236.1146666666213,64.76287999998756,250.95615999995178,35.079893333326595,236.1146666666213,48.57215999999067,2698.453333332815,2698.453333332815,1157.6364799997773,0.21749999999999997,0.21149999999999994,0.35410647957077995,1.5482428115015971
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.13,2722.5466666661428,2130.3927666662566,3298.365286666032,592.153899999886,575.8186199998892,253.19683999995127,35.393106666659854,238.22283333328747,65.34111999998743,253.19683999995127,35.393106666659854,238.22283333328747,49.00583999999056,2722.5466666661428,2722.5466666661428,1167.9725199997752,0.21749999999999997,0.2115,0.35410647957078,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.14,2746.6399999994715,2149.2457999995863,3327.55435999936,597.3941999998851,580.9143599998882,255.43751999995084,35.70631999999313,240.33099999995375,65.91935999998732,255.43751999995084,35.70631999999313,240.33099999995375,49.43951999999048,2746.6399999994715,2746.6399999994715,1178.3085599997735,0.21750000000000003,0.21150000000000002,0.35410647957078006,1.5482428115015976
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.15,2770.7333333328006,2168.0988333329165,3356.743433332688,602.634499999884,586.0100999998873,257.67819999995044,36.01953333332641,242.43916666662003,66.49759999998722,257.67819999995044,36.01953333332641,242.43916666662003,49.873199999990405,2770.7333333328006,2770.7333333328006,1188.6445999997713,0.21749999999999997,0.2115,0.35410647957078,1.5482428115015974
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.16,2794.8266666661293,2186.951866666246,3385.932506666016,607.8747999998831,591.1058399998863,259.91887999995004,36.33274666665968,244.5473333332863,67.07583999998711,259.91887999995004,36.33274666665968,244.5473333332863,50.30687999999032,2794.8266666661293,2794.8266666661293,1198.9806399997697,0.21749999999999997,0.21149999999999997,0.35410647957078006,1.5482428115015976
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.17,2818.919999999458,2205.804899999576,3415.1215799993433,613.1150999998821,596.2015799998853,262.1595599999496,36.645959999992954,246.65549999995255,67.65407999998699,262.1595599999496,36.645959999992954,246.65549999995255,50.74055999999024,2818.919999999458,2818.919999999458,1209.3166799997675,0.2175,0.2115,0.35410647957078006,1.5482428115015976
