source,engine,profile_id,profile_label_fr,profile_label_en,dimension_status,dimension_territory,dimension_atmp,rgdu_expression_used,smic_multiple,gross_monthly_eur,net_monthly_eur,employer_cost_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,social_wedge_monthly_eur,employee_contribution_rate,employer_contribution_rate,social_wedge_rate,cost_to_net_ratio,rgdu_monthly_eur,rgdu_rate_gross,rgdu_rate_employer_cost,api_total_contributions_monthly_eur,api_employer_contributions_monthly_eur,api_employee_contributions_monthly_eur,missing_variables_gross,missing_variables_net,missing_variables_employer_cost,status,error
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.12,2041.79,1590.88,2359.93,450.91,318.14,769.06,0.2208,0.1558,0.3259,1.4834,609.07,0.2983,0.2581,769.06,318.14,450.91,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.13,2060.02,1605.27,2395.04,454.75,335.02,789.76,0.2207,0.1626,0.3297,1.492,600.29,0.2914,0.2506,789.76,335.02,454.75,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.14,2078.25,1619.67,2429.77,458.58,351.52,810.1,0.2207,0.1691,0.3334,1.5002,591.89,0.2848,0.2436,810.1,351.52,458.58,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.15,2096.48,1634.07,2464.54,462.41,368.06,830.46,0.2206,0.1756,0.337,1.5082,583.45,0.2783,0.2367,830.46,368.06,462.41,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.16,2114.71,1648.47,2499.12,466.24,384.41,850.64,0.2205,0.1818,0.3404,1.516,575.2,0.272,0.2302,850.64,384.41,466.24,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.17,2132.95,1662.88,2533.51,470.07,400.56,870.63,0.2204,0.1878,0.3436,1.5236,567.15,0.2659,0.2239,870.63,400.56,470.07,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.18,2151.18,1677.28,2567.69,473.9,416.51,890.4,0.2203,0.1936,0.3468,1.5309,559.31,0.26,0.2178,890.4,416.51,473.9,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.19,2169.41,1691.68,2601.86,477.73,432.45,910.18,0.2202,0.1993,0.3498,1.538,551.46,0.2542,0.212,910.18,432.45,477.73,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.2,2187.64,1706.08,2636.02,481.56,448.38,929.94,0.2201,0.205,0.3528,1.5451,543.63,0.2485,0.2062,929.94,448.38,481.56,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.21,2205.87,1720.48,2669.74,485.39,463.87,949.25,0.22,0.2103,0.3556,1.5517,536.25,0.2431,0.2009,949.25,463.87,485.39,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.22,2224.1,1734.88,2703.64,489.22,479.54,968.76,0.22,0.2156,0.3583,1.5584,528.67,0.2377,0.1955,968.76,479.54,489.22,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.23,2242.33,1749.28,2737.3,493.05,494.97,988.02,0.2199,0.2207,0.3609,1.5648,521.34,0.2325,0.1905,988.02,494.97,493.05,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.24,2260.56,1763.68,2770.69,496.88,510.13,1007.01,0.2198,0.2257,0.3635,1.571,514.28,0.2275,0.1856,1007.01,510.13,496.88,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.25,2278.79,1778.08,2804.27,500.71,525.48,1026.19,0.2197,0.2306,0.3659,1.5771,507.03,0.2225,0.1808,1026.19,525.48,500.71,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.26,2297.02,1792.48,2837.34,504.54,540.32,1044.86,0.2196,0.2352,0.3683,1.5829,500.29,0.2178,0.1763,1044.86,540.32,504.54,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.27,2315.25,1806.88,2870.58,508.37,555.33,1063.7,0.2196,0.2399,0.3706,1.5887,493.38,0.2131,0.1719,1063.7,555.33,508.37,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.28,2333.48,1821.28,2903.76,512.2,570.28,1082.48,0.2195,0.2444,0.3728,1.5944,486.53,0.2085,0.1676,1082.48,570.28,512.2,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.29,2351.71,1835.68,2936.64,516.03,584.93,1100.96,0.2194,0.2487,0.3749,1.5998,479.98,0.2041,0.1634,1100.96,584.93,516.03,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.3,2369.94,1850.08,2969.44,519.86,599.5,1119.36,0.2194,0.253,0.377,1.605,473.51,0.1998,0.1595,1119.36,599.5,519.86,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.31,2388.17,1864.48,3002.39,523.69,614.22,1137.91,0.2193,0.2572,0.379,1.6103,466.89,0.1955,0.1555,1137.91,614.22,523.69,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.32,2406.4,1878.88,3035.03,527.52,628.63,1156.15,0.2192,0.2612,0.3809,1.6153,460.58,0.1914,0.1518,1156.15,628.63,527.52,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.33,2424.63,1893.28,3067.57,531.35,642.94,1174.28,0.2191,0.2652,0.3828,1.6202,454.38,0.1874,0.1481,1174.28,642.94,531.35,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.34,2442.86,1907.68,3100.01,535.18,657.15,1192.33,0.2191,0.269,0.3846,1.625,448.26,0.1835,0.1446,1192.33,657.15,535.18,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.35,2461.09,1922.08,3132.34,539.01,671.25,1210.26,0.219,0.2727,0.3864,1.6297,442.26,0.1797,0.1412,1210.26,671.25,539.01,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.36,2479.32,1936.48,3164.57,542.84,685.25,1228.09,0.2189,0.2764,0.3881,1.6342,436.36,0.176,0.1379,1228.09,685.25,542.84,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.37,2497.55,1950.88,3196.68,546.67,699.13,1245.8,0.2189,0.2799,0.3897,1.6386,430.58,0.1724,0.1347,1245.8,699.13,546.67,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.38,2515.78,1965.28,3228.93,550.5,713.15,1263.65,0.2188,0.2835,0.3914,1.643,424.66,0.1688,0.1315,1263.65,713.15,550.5,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.39,2534.01,1979.68,3260.8,554.33,726.79,1281.12,0.2188,0.2868,0.3929,1.6471,419.13,0.1654,0.1285,1281.12,726.79,554.33,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.4,2552.24,1994.08,3292.79,558.16,740.55,1298.71,0.2187,0.2902,0.3944,1.6513,413.46,0.162,0.1256,1298.71,740.55,558.16,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.41,2570.47,2008.48,3324.65,561.99,754.18,1316.17,0.2186,0.2934,0.3959,1.6553,407.93,0.1587,0.1227,1316.17,754.18,561.99,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.42,2588.7,2022.88,3356.37,565.82,767.67,1333.49,0.2186,0.2965,0.3973,1.6592,402.54,0.1555,0.1199,1333.49,767.67,565.82,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.43,2606.93,2037.28,3387.95,569.65,781.02,1350.66,0.2185,0.2996,0.3987,1.663,397.3,0.1524,0.1173,1350.66,781.02,569.65,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.44,2625.16,2051.68,3419.63,573.48,794.47,1367.95,0.2185,0.3026,0.4,1.6667,391.94,0.1493,0.1146,1367.95,794.47,573.48,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.45,2643.39,2066.08,3451.17,577.31,807.78,1385.09,0.2184,0.3056,0.4013,1.6704,386.73,0.1463,0.1121,1385.09,807.78,577.31,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.46,2661.62,2080.48,3482.55,581.14,820.93,1402.07,0.2183,0.3084,0.4026,1.6739,381.68,0.1434,0.1096,1402.07,820.93,581.14,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.47,2679.85,2094.88,3513.77,584.97,833.92,1418.89,0.2183,0.3112,0.4038,1.6773,376.79,0.1406,0.1072,1418.89,833.92,584.97,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.48,2698.08,2109.28,3545.1,588.8,847.02,1435.82,0.2182,0.3139,0.405,1.6807,371.8,0.1378,0.1049,1435.82,847.02,588.8,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.49,2716.31,2123.68,3576.25,592.63,859.94,1452.57,0.2182,0.3166,0.4062,1.684,366.97,0.1351,0.1026,1452.57,859.94,592.63,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.5,2734.55,2138.09,3607.51,596.46,872.96,1469.42,0.2181,0.3192,0.4073,1.6873,362.05,0.1324,0.1004,1469.42,872.96,596.46,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.51,2752.78,2152.49,3638.58,600.29,885.8,1486.1,0.2181,0.3218,0.4084,1.6904,357.31,0.1298,0.0982,1486.1,885.8,600.29,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.52,2771.01,2166.89,3669.48,604.12,898.47,1502.59,0.218,0.3242,0.4095,1.6934,352.75,0.1273,0.0961,1502.59,898.47,604.12,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.53,2789.24,2181.29,3700.46,607.95,911.22,1519.17,0.218,0.3267,0.4105,1.6965,348.1,0.1248,0.0941,1519.17,911.22,607.95,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.54,2807.47,2195.69,3731.25,611.78,923.78,1535.56,0.2179,0.329,0.4115,1.6994,343.63,0.1224,0.0921,1535.56,923.78,611.78,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.55,2825.7,2210.09,3762.13,615.61,936.43,1552.04,0.2179,0.3314,0.4125,1.7023,339.08,0.12,0.0901,1552.04,936.43,615.61,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.56,2843.93,2224.49,3792.81,619.44,948.88,1568.33,0.2178,0.3337,0.4135,1.705,334.73,0.1177,0.0883,1568.33,948.88,619.44,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.57,2862.16,2238.89,3823.3,623.27,961.14,1584.41,0.2178,0.3358,0.4144,1.7077,330.58,0.1155,0.0865,1584.41,961.14,623.27,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.58,2880.39,2253.29,3853.86,627.1,973.47,1600.57,0.2177,0.338,0.4153,1.7103,326.35,0.1133,0.0847,1600.57,973.47,627.1,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.59,2898.62,2267.69,3884.5,630.93,985.88,1616.81,0.2177,0.3401,0.4162,1.713,322.04,0.1111,0.0829,1616.81,985.88,630.93,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.6,2916.85,2282.09,3914.93,634.76,998.08,1632.84,0.2176,0.3422,0.4171,1.7155,317.94,0.109,0.0812,1632.84,998.08,634.76,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.61,2935.08,2296.49,3945.43,638.59,1010.35,1648.95,0.2176,0.3442,0.4179,1.718,313.76,0.1069,0.0795,1648.95,1010.35,638.59,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.62,2953.31,2310.89,3975.72,642.42,1022.41,1664.84,0.2175,0.3462,0.4188,1.7204,309.8,0.1049,0.0779,1664.84,1022.41,642.42,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.63,2971.54,2325.29,4006.08,646.25,1034.54,1680.8,0.2175,0.3482,0.4196,1.7228,305.77,0.1029,0.0763,1680.8,1034.54,646.25,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.64,2989.77,2339.69,4036.22,650.08,1046.45,1696.53,0.2174,0.35,0.4203,1.7251,301.97,0.101,0.0748,1696.53,1046.45,650.08,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.65,3008.0,2354.09,4066.42,653.91,1058.42,1712.34,0.2174,0.3519,0.4211,1.7274,298.09,0.0991,0.0733,1712.34,1058.42,653.91,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.66,3026.23,2368.49,4096.39,657.74,1070.16,1727.91,0.2173,0.3536,0.4218,1.7295,294.45,0.0973,0.0719,1727.91,1070.16,657.74,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.67,3044.46,2382.89,4126.43,661.57,1081.97,1743.54,0.2173,0.3554,0.4225,1.7317,290.75,0.0955,0.0705,1743.54,1081.97,661.57,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.68,3062.69,2397.29,4156.53,665.4,1093.84,1759.24,0.2173,0.3572,0.4232,1.7338,286.97,0.0937,0.069,1759.24,1093.84,665.4,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.69,3080.92,2411.69,4186.39,669.23,1105.47,1774.7,0.2172,0.3588,0.4239,1.7359,283.44,0.092,0.0677,1774.7,1105.47,669.23,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.7,3099.15,2426.09,4216.31,673.06,1117.16,1790.22,0.2172,0.3605,0.4246,1.7379,279.85,0.0903,0.0664,1790.22,1117.16,673.06,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.71,3117.38,2440.49,4246.29,676.89,1128.91,1805.81,0.2171,0.3621,0.4253,1.7399,276.2,0.0886,0.065,1805.81,1128.91,676.89,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.72,3135.61,2454.89,4276.03,680.72,1140.42,1821.14,0.2171,0.3637,0.4259,1.7418,272.8,0.087,0.0638,1821.14,1140.42,680.72,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.73,3153.84,2469.29,4305.82,684.55,1151.98,1836.53,0.2171,0.3653,0.4265,1.7437,269.34,0.0854,0.0626,1836.53,1151.98,684.55,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.74,3172.07,2483.69,4335.35,688.38,1163.28,1851.66,0.217,0.3667,0.4271,1.7455,266.14,0.0839,0.0614,1851.66,1163.28,688.38,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.75,3190.3,2498.09,4364.93,692.21,1174.63,1866.85,0.217,0.3682,0.4277,1.7473,262.88,0.0824,0.0602,1866.85,1174.63,692.21,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.76,3208.53,2512.49,4394.57,696.04,1186.04,1882.09,0.2169,0.3697,0.4283,1.7491,259.57,0.0809,0.0591,1882.09,1186.04,696.04,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.77,3226.76,2526.89,4423.95,699.87,1197.19,1897.06,0.2169,0.371,0.4288,1.7508,256.53,0.0795,0.058,1897.06,1197.19,699.87,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.78,3244.99,2541.29,4453.69,703.7,1208.7,1912.41,0.2169,0.3725,0.4294,1.7525,253.11,0.078,0.0568,1912.41,1208.7,703.7,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.79,3263.22,2555.69,4483.17,707.53,1219.95,1927.49,0.2168,0.3738,0.4299,1.7542,249.96,0.0766,0.0558,1927.49,1219.95,707.53,8,27,37,ok,
mon-entreprise,api/v1/evaluate,cadre__standard__standard,Cadre · Hors Alsace-Moselle · AT/MP standard,Executive · Outside Alsace-Moselle · Standard AT/MP,cadre,standard,standard,salarié . cotisations . exonérations . RGDU,1.8,3281.45,2570.09,4512.37,711.36,1230.92,1942.29,0.2168,0.3751,0.4304,1.7557,247.09,0.0753,0.0548,1942.29,1230.92,711.36,8,27,37,ok,
